Nome Escola,IDHM,% jbd,% jeif
ESC PART CUBE CHILD ACADEMY,0.82375,0.729025832807072,0.270974167192928
ESC PART PALAVRA VIVA COLEGIO,0.7916428571428572,0.38232342268548847,0.6176765773145115
CR P CONV VOVO DEDE,0.6940000000000001,0.41102459302349836,0.5889754069765016
ESC PART PEQUENO URSO,0.7177777777777777,0.2238415282460844,0.7761584717539156
ESC PART COLEGIO IREI,0.884,0.05067602580823161,0.9493239741917684
ESC PART ESCOLA JARDINS,0.9056666666666667,0.7198963071635088,0.28010369283649117
CR P CONV TIA NARA,0.7622432432432432,0.15593167082586123,0.8440683291741388
CR P CONV CARINHA DE ANJO,0.7186301369863014,0.04712055027874317,0.9528794497212568
CR P CONV ESTRELINHAS DO FUTURO III,0.6687931034482758,0.9441383247779559,0.055861675222044105
CR P CONV BEM QUERER III,0.659,0.19982149178926847,0.8001785082107316
CR P CONV ELOHIM,0.7061666666666667,0.5663683952365768,0.4336316047634232
ESCOLA SENAI DR CELSO CHARURI UNIDADE BOM RETIRO,0.6977058823529412,0.7318449467544554,0.26815505324554456
CR P CONV IMMANUEL,0.7586224489795919,0.3786698128449927,0.6213301871550073
CR P CONV PEQUENAS ESTRELAS IV,0.7186301369863014,0.3409939721811508,0.6590060278188492
CR P CONV JOSE HO PADRE,0.6977058823529412,0.018128288848592522,0.9818717111514075
CR P CONV MENSAGEM DE PAZ TERESA LISIEUX,0.7916428571428572,0.7964246553362038,0.20357534466379623
APRIMORAR EDUCACIONAL,0.884,0.504020660008088,0.495979339991912
COLEGIO HELENA DE CASTRO,0.7916428571428572,0.592235874806988,0.407764125193012
MONICA S INTERNATIONAL SCHOOL MONTESSORI,0.8737777777777778,0.27403474689152174,0.7259652531084783
COLEGIO EVANGELICO DE ITAQUERA,0.7070833333333333,0.01415225616916127,0.9858477438308387
RED HOUSE INTERNATIONAL SCHOOL VILLA LOBOS,0.7177777777777777,0.9683148455244709,0.03168515447552911
ESCOLA NOVA LOURENCO CASTANHO,0.8737777777777778,0.1613685452049275,0.8386314547950725
ESC PART COLEGIO BRASIL CANADA - UNIDADE PINHEIROS,0.9245555555555556,0.12781858379225486,0.8721814162077451
ESC PART MAPLE BEAR CANADIAN SCHOOL CLUBE PAINEIRAS DO MORUMBY,0.7618666666666667,0.15806764261124928,0.8419323573887507
ESPACO EKOA,0.846625,0.6355499449935266,0.36445005500647343
COLEGIO BELA VISTA UNIDADE II,0.7865333333333333N,0.8188295515223319,0.18117044847766806
ESCOLA MAIS EDUCACAO SA,0.7814411764705882,0.44112580716550887,0.5588741928344911
ESCOLA MAIS UNIDADE VILA ANDRADE,0.7473157894736842,0.9402369809928789,0.05976301900712111
ESC PART BLUEBE SCHOOL,0.9175,0.4017342150114762,0.5982657849885238
ESCOLA DE CURSOS TECNICOS E PROFISSIONALIZANTES AGAPHE,0.71225,0.4537733696677879,0.5462266303322121
ESC PART ESCOLA VIVART,0.8719285714285715,0.9581528273003367,0.041847172699663315
ESC PART CASTELO PEQUENO MUNDO E E I,0.6355454545454545,0.2470246011157341,0.7529753988842659
JOAO SUSSUMU HIRATA DEPUTADO,0.678825,0.08110594590796716,0.9188940540920328
PEDRO VIRIATO PARIGOT DE SOUZA ENGENHEIRO,0.6687931034482758,0.2303103686449922,0.7696896313550078
ANISIO TEIXEIRA PROFESSOR,0.7070833333333333,0.644188280808137,0.35581171919186305
JOAQUIM EUGENIO LIMA NETO,0.6457368421052632,0.8517160782142426,0.14828392178575744
MARTIN EGIDIO DAMY,0.697060606060606,0.9711481601928814,0.028851839807118584
TIDE SETUBAL,0.6934166666666667,0.38419880164375697,0.615801198356243
JUSTINO CARDOSO DR,0.6898333333333333,0.9275863630321582,0.07241363696784175
MARIA AUGUSTA SARAIVA DOUTORA,0.7865333333333333N,0.4434084885252624,0.5565915114747376
EURICO GASPAR DUTRA MARECHAL,0.7259758064516129,0.6589813082821098,0.34101869171789023
LUIZ LAZARO ZAMENHOF DR,0.6898333333333333,0.06479021726973855,0.9352097827302615
NELLO LORENZON,0.7546451612903226,0.1347971136330559,0.8652028863669441
MARIA AUGUSTA CORREA PROFESSORA,0.7062075471698114,0.18026091861786386,0.8197390813821361
MANOEL TABACOW HIDAL PROFESSOR,0.6890508474576271,0.18356660194949537,0.8164333980505046
OTTO DE BARROS VIDAL PROFESSOR,0.6877894736842105,0.6447270839581184,0.3552729160418816
ANTONIO PEREIRA LIMA DR,0.65409375,0.17458198346841836,0.8254180165315816
ESCOLA DE APLICACAO DA FACULDADE DE EDUCACAO DA USP,0.846625,0.26434688609675594,0.7356531139032441
MARIA DE LOURDES ALMEIDA SINISGALLI PROFA,0.65409375,0.5596711157632206,0.4403288842367794
RUTH CABRAL TRONCARELLI PROFESSORA,0.7070833333333333,0.5220793762408523,0.4779206237591477
EMEI ANGELO MARTINO,0.7865333333333333N,0.42507391722576393,0.5749260827742361
EMEI ALCEU MAYNARD DE ARAUJO PROF,0.6977058823529412,0.8154737778447587,0.18452622215524128
EMEI MONTE CASTELO,0.846625,0.9319424643711116,0.06805753562888839
EMEI ABELARDO GALDINO PINTO - PIOLIN,0.7738823529411765,0.7184959226431,0.2815040773569
EMEI JOAO THEODORO,0.6977058823529412,0.06976904720140564,0.9302309527985944
EMEI FEIJO REG,0.8016,0.4297339306947089,0.5702660693052911
EMEI ARMANDO DE ARRUDA PEREIRA,0.8081666666666667,0.2706792891494355,0.7293207108505645
EMEI GABRIEL PRESTES,0.9056666666666667,0.221393294999378,0.778606705000622
EMEI PATRICIA GALVAO,0.9056666666666667,0.024772446803032144,0.9752275531969679
EMEI PEDRO I D,0.7521153846153846,0.23888339900086775,0.7611166009991323
EMEI MILTON IMPROTA PROF,0.7521153846153846,0.36172229582549753,0.6382777041745025
EMEI TIDE SETUBAL,0.9119565217391304,0.032918389705768325,0.9670816102942317
EMEI ALBERTO DE OLIVEIRA,0.8016,0.013099893438072274,0.9869001065619277
EMEI TAMANDARE ALM,0.8404444444444444,0.07678739166478776,0.9232126083352122
EMEI SANTOS DUMONT,0.8977,0.4521699538818717,0.5478300461181282
EMEI PEDROSO DE MORAES,0.9245555555555556,0.17436463805482627,0.8256353619451737
EMEI AFONSO SARDINHA,0.7411960784313726,0.020485272878184135,0.9795147271218159
EMEI JOSE AUGUSTO CESAR DR,0.7916428571428572,0.31949861377533695,0.680501386224663
EMEI JOSE BONIFACIO DE ANDRADA E SILVA,0.7916428571428572,0.02530785053467899,0.974692149465321
EMEI ANISIO TEIXEIRA,0.678825,0.02015374152232352,0.9798462584776765
EMEI BORBA GATO,0.8737777777777778,0.16274283067883075,0.8372571693211692
EMEI PAULO ALVES TTE,0.8719285714285715,0.5322793750766942,0.4677206249233058
EMEI OSWALDO CRUZ,0.8719285714285715,0.2055319220781906,0.7944680779218094
EMEI QUINTINO BOCAIUVA,0.7838,0.6277399032360057,0.3722600967639943
EMEI FRANCISCO ROQUETTI,0.75255,0.4239454332924574,0.5760545667075426
EMEI OTTILIA DE JESUS PIRES PROFA,0.71225,0.16285846926526326,0.8371415307347367
EMEI JOAO ORTALE PROF,0.75255,0.8706558484034674,0.12934415159653256
EMEI ANCHIETA PE,0.75025,0.3708369211482277,0.6291630788517724
EMEI ANA ROSA DE ARAUJO DA,0.8719285714285715,0.3314158128007316,0.6685841871992684
EMEI JOSE DUARTE,0.7313061224489796,0.8320154630133668,0.16798453698663318
EMEI FLORIANO PEIXOTO MAL,0.7070833333333333,0.8864012447236546,0.11359875527634544
EMEI AFRANIO PEIXOTO,0.6934166666666667,0.20700351587977273,0.7929964841202273
EMEI GRACILIANO RAMOS,0.6687931034482758,0.7230354860091549,0.2769645139908451
EMEF CELSO LEITE RIBEIRO FILHO,0.7865333333333333N,0.07483022062039912,0.9251697793796009
EMEF ARTHUR WHITAKER DES,0.7814411764705882,0.027177972503720005,0.97282202749628
EMEF THEODOMIRO DIAS DES,0.7814411764705882,0.3962324491353806,0.6037675508646194
EMEF CECILIA MEIRELES,0.7062075471698114,0.9077358116961275,0.09226418830387251
EMEF CHIQUINHA RODRIGUES,0.8113181818181818,0.8637301366417457,0.1362698633582543
CEU EMEF CAMPOS SALLES PRES,0.7521153846153846,0.7026360862090029,0.29736391379099714
EMEF CACILDA BECKER,0.7381052631578948,0.177329718399455,0.822670281600545
EMEF DILERMANDO DIAS DOS SANTOS,0.7177777777777777,0.0664979549378224,0.9335020450621776
EMEF CAXIAS DUQUE DE,0.8025833333333333,0.8749937594681427,0.12500624053185727
EMEF FABIO DA SILVA PRADO DR,0.8404444444444444,0.7414538261052231,0.25854617389477685
EMEF CARLOS DE ANDRADE RIZZINI,0.8737777777777778,0.26861902509591573,0.7313809749040843
EMEF MARIO RANGEL CEL,0.678825,0.1912397433895564,0.8087602566104436
EMEFM LINNEU PRESTES PROF,0.8737777777777778,0.23523589743157303,0.764764102568427
EMEF SYLVIA MARTIN PIRES PROFA,0.8022272727272728,0.4296211573338752,0.5703788426661248
EMEF MIGUEL VIEIRA FERREIRA DR,0.6845731707317073,0.8960630456165571,0.10393695438344286
EMEF ALMEIDA JUNIOR PROF,0.83005,0.6579314623472503,0.3420685376527497
EMEF ARTHUR AZEVEDO,0.7838,0.03143212397695516,0.9685678760230448
EMEF KENNEDY PRES,0.75255,0.026235195016560908,0.9737648049834391
EMEF OLIVA IRENE BAYERLEIN SILVA,0.75025,0.9334125918760935,0.06658740812390651
EMEF RUY BARBOSA,0.75025,0.06303930781940303,0.936960692180597
EMEF ARTHUR ALVIM,0.7137083333333334,0.42154091607355704,0.578459083926443
EMEF JOAO PINHEIRO PRES,0.7768928571428572,0.5127810876369238,0.48721891236307624
EMEF JOAO DE LIMA PAIVA PROF,0.6824848484848485,0.9641591072139724,0.035840892786027645
EMEF ARTUR NEIVA,0.6355454545454545,0.818879441836738,0.181120558163262
EMEF JOANA ANGELICA DE JESUS MADRE,0.6824848484848485,0.323960023521619,0.676039976478381
EMEF AYRES MARTINS TORRES,0.7070833333333333,0.1708029848785616,0.8291970151214384
EMEF HAROLDO VELOSO BRIG,0.7070833333333333,0.5857605316486828,0.4142394683513172
EMEF DANYLO JOSE FERNANDES,0.7313061224489796,0.7171584965405686,0.2828415034594314
EMEF AURELIO ARROBAS MARTINS PROF,0.7070833333333333,0.7172537923380448,0.28274620766195524
EMEF HENRIQUE RAYMUNDO DYOTT FONTENELLE BRIG,0.6877894736842105,0.19031874656921854,0.8096812534307815
EMEF CANDIDO PORTINARI,0.6678125,0.5499841919728667,0.45001580802713326
EMEF CARLOS PASQUALE PROF,0.6652340425531914,0.339341220521187,0.660658779478813
CEU EMEI INACIO MONTEIRO,0.659,0.07015065762147932,0.9298493423785207
CEU EMEF JAMBEIRO,0.6355454545454545,0.31867357212337344,0.6813264278766266
CEU EMEI THERESINHA SQUINCA DA SILVA PROFA,0.6355454545454545,0.0010040102803982043,0.9989959897196018
CEU CEI EVANIR APARECIDA HILARIO PROFA,0.6355454545454545,0.3347948690153597,0.6652051309846403
CEU EMEF VILA ATLANTICA,0.6877894736842105,0.1305520749993,0.8694479250007
CEU EMEI VILA ATLANTICA,0.6877894736842105,0.6794856304375243,0.3205143695624757
CEU CEI VILA ATLANTICA,0.6877894736842105,0.3034732008415486,0.6965267991584514
CEU EMEF VILA CURUCA,0.6652340425531914,0.21290200631396738,0.7870979936860326
CEU EMEI APPARECIDO DOMINGUES PROF,0.6652340425531914,0.0183669907763907,0.9816330092236093
CEU CEI ANA LUCIA DE HOLANDA GAMBOA PROFA,0.6652340425531914,0.20377359387200666,0.7962264061279933
CEI INDIR BOM RETIRO,0.7996666666666666,0.550873492042367,0.449126507957633
CR P CONV OSLAVIA BRAZ LEONIS,0.8719285714285715,0.505844112915153,0.49415588708484703
CR P CONV PAULO FREIRE,0.7586224489795919,0.8746625175310246,0.12533748246897536
CONDE DOMINGOS COLEGIO,0.7838,0.5246043831555964,0.47539561684440357
ALPHA CHANNEL - CENTRO DE COMPUTACAO GRAFICA,0.8719285714285715,0.45895641192666564,0.5410435880733344
CR P CONV GIRASSOL,0.7586224489795919,0.798920606720235,0.20107939327976498
ESC PART PROGRAMA ASSISTENCIAL LUZ E LAPIS,0.8737777777777778,0.08579154657843624,0.9142084534215638
REDE DECISAO UNIDADE ANALIA FRANCO,0.7937142857142857,0.8012003294126745,0.1987996705873255
ESC PART EDUCARE E E I,0.7070833333333333,0.5566551937668278,0.4433448062331722
ESCOLA DE TERAPIAS ORIENTAIS DE SAO PAULO,0.8025833333333333,0.07359407141113306,0.926405928588867
EMEF SEBASTIAO FRANCISCO O NEGRO,0.7313061224489796,0.6208788045207498,0.37912119547925016
EMEF LUIZ GONZAGA DO NASCIMENTO JR - GONZAGUINHA,0.7521153846153846,0.9891815213942651,0.010818478605734927
EMEF ELZA MAIA COSTA FREIRE PROFA,0.7202738095238095,0.9355534573719828,0.06444654262801719
EMEFM DERVILLE ALLEGRETTI PROF,0.7916428571428572,0.009146783161346539,0.9908532168386535
CENTRO DE ATEND SOCIO-EDUC AO ADOLESCENTE - UIP-9,0.7932222222222223,0.7422071926912821,0.2577928073087179
EMEI MARINA NOGUEIRA DE SOUZA MARTINS,0.7834210526315789,0.10316667124116341,0.8968333287588366
EMEI JOSE ROBERTO DE CASTRO RIBEIRO PROF,0.659,0.9221459702017348,0.07785402979826517
EMEI DULCE SALLES FERRAZ PROFA,0.659,0.30234354442268396,0.697656455577316
EMEF OLINDA MENEZES SERRA VIDAL PROFA,0.659,0.4764431055978464,0.5235568944021536
EMEBS NEUSA BASSETTO PROFA,0.8404444444444444,0.286533582840366,0.713466417159634
SANDRA RODRIGUES DE OLIVEIRA,0.6652340425531914,0.698297013272645,0.30170298672735496
EMEI LAUDO FERREIRA DE CAMARGO,0.7381052631578948,0.08944698984736921,0.9105530101526308
EMEI SYLVIA VARONI DE CASTRO PROFA,0.7070833333333333,0.736264796035483,0.263735203964517
EMEI DALMO DO VALLE NOGUEIRA DES,0.7814411764705882,0.7056258514799739,0.2943741485200261
EMEI BARBARA HELIODORA GUILHERMINA DA SILVEIRA,0.6581499999999999,0.4448244000079244,0.5551755999920756
EMEI CARLOTA PEREIRA DE QUEIROZ,0.659,0.23845627803706804,0.761543721962932
EMEI MARGARIDA MARIA ALVES,0.659,0.39098201397923016,0.6090179860207698
EMEF MAURICIO GOULART,0.659,0.12622055223528894,0.8737794477647111
EMEF VLADIMIR HERZOG,0.659,0.16231945455761163,0.8376805454423883
EMEFM OSWALDO ARANHA BANDEIRA DE MELLO,0.659,0.8394409804241928,0.1605590195758072
EMEI ADONIRAN BARBOSA,0.659,0.5630012183713134,0.43699878162868655
EMEI ALFREDO DA ROCHA VIANA FILHO - PIXINGUINHA,0.7062075471698114,0.9670392634625806,0.03296073653741938
EMEI ELISA KAUFFMANN ABRAMOVICH,0.659,0.3610584580177358,0.6389415419822642
EMEI KLAUS REINACH ENG,0.659,0.8837290414969783,0.11627095850302172
EMEF AURELIANO LEITE,0.659,0.28922912871255635,0.7107708712874437
EMEF JOSE AUGUSTO CESAR SALGADO DR,0.659,0.0177593517382435,0.9822406482617565
EMEI ALIOMAR BALEEIRO MIN,0.6355454545454545,0.7262555002037102,0.2737444997962898
EMEF GERALDO SESSO JUNIOR,0.697060606060606,0.9065019400858145,0.09349805991418547
EMEF EDA TEREZINHA CHICA MEDEIROS PROFA,0.7162258064516129,0.04896756927937962,0.9510324307206204
EMEF JOSE ERMIRIO DE MORAIS SEN,0.6355454545454545,0.8869921016239718,0.1130078983760282
EMEF JOSE HONORIO RODRIGUES,0.6652340425531914,0.6212113923064313,0.3787886076935687
BERNARDINO DE CAMPOS DOUTOR COLEGIO,0.7738823529411765,0.8388667166593726,0.16113328334062738
ESCOLA CORUJINHA FELIZ,0.7738823529411765,0.46507204409766506,0.534927955902335
CENTENARIO COLEGIO,0.7738823529411765,0.4445420221836153,0.5554579778163846
LICEU CARVALHO PINTO EIFM,0.7738823529411765,0.6417941472313646,0.35820585276863537
IMPERATRIZ LEOPOLDINA COLEGIO,0.7916428571428572,0.502973831677749,0.497026168322251
COLEGIO MARILLAC,0.7916428571428572,0.4409123384235215,0.5590876615764785
MONTEIRO LOBATO COLEGIO,0.7834210526315789,0.04099459567326303,0.959005404326737
SANTANA COLEGIO EIFM,0.7916428571428572,0.703324311143086,0.296675688856914
SAINT LUCAS COLEGIO,0.7916428571428572,0.0685357409980828,0.9314642590019172
AMORIM SANTA TERESA COLEGIO,0.75025,0.1896427523276737,0.8103572476723263
SAO TEODORO DE NOSSA SENHORA DE SION ESCOLA,0.7743658536585366,0.4987127178120868,0.5012872821879132
SAO PAULO DA CRUZ COLEGIO PASSIONISTA,0.82375,0.2699493761492924,0.7300506238507076
ADVENTISTA DE TUCURUVI COLEGIO,0.7916428571428572,0.8205170677986385,0.17948293220136147
PASSIONISTA SANTA GEMA COLEGIO,0.7186301369863014,0.580101017124811,0.419898982875189
SANTA CATARINA COLEGIO,0.8404444444444444,0.8774878482398094,0.12251215176019059
ESC PART LEAO XIII C E CULTURAL,0.8404444444444444,0.07902914159382757,0.9209708584061724
SAO JUDAS TADEU COLEGIO,0.8404444444444444,0.8763148249886297,0.12368517501137033
SAO RAFAEL EXTERNATO,0.8404444444444444,0.017431838055409155,0.9825681619445908
SANTA MARIA ESCOLA,0.7061666666666667,0.9015722034225869,0.09842779657741307
JOAO XXIII COLEGIO,0.7622432432432432,0.7937202690335552,0.2062797309664448
CIVITATIS COLEGIO,0.7622432432432432,0.4460602044646775,0.5539397955353225
CEI INDIR NERIVALDO LEAL,0.7313061224489796,0.27324506170475116,0.7267549382952488
COLEGIO SANTA AMALIA MAPLE BEAR ENSINO BILINGUE,0.7838,0.004780927660927969,0.995219072339072
ESPIRITO SANTO COLEGIO,0.7838,0.002664686538601524,0.9973353134613985
SANTO ANTONIO DE LISBOA COLEGIO,0.7838,0.9863265382552889,0.013673461744711068
ALVORADA COLEGIO,0.75255,0.5809434234195247,0.41905657658047535
ANHEMBI COLEGIO,0.75255,0.9232425058558232,0.07675749414417676
NOSSA SENHORA SAGRADO CORACAO EXTERNATO,0.75255,0.19696497181845185,0.8030350281815481
NOSSA SENHORA DO SAGRADO CORACAO COLEGIO,0.75255,0.515191066419953,0.48480893358004695
SAO JOSE DE VILA MATILDE ESCOLA,0.7768928571428572,0.4175811269019939,0.5824188730980061
VILA MATILDE COLEGIO ADVENTISTA DE,0.7768928571428572,0.22378228870524108,0.7762177112947589
SESI 074 CENTRO EDUCACIONAL,0.6940000000000001,0.7655576507240063,0.23444234927599372
SOUZA LOPEZ COLEGIO,0.6652340425531914,0.7138872055146339,0.2861127944853661
SANTA INES COLEGIO DE,0.6977058823529412,0.8693525599637966,0.13064744003620343
SANTO EDUARDO EXTERNATO,0.6977058823529412,0.8008063622687357,0.1991936377312643
SESI 414 CENTRO EDUCACIONAL,0.7177777777777777,0.28897666620162565,0.7110233337983743
CAMPOS SALLES COLEGIO UNIDADE I,0.884,0.10521318310640193,0.8947868168935981
FLAMINGO COLEGIO,0.884,0.17872690012025916,0.8212730998797408
PAULA MONTALT MADRE COLEGIO,0.7177777777777777,0.17569553235181468,0.8243044676481853
ESC PART MUNDO DA CRIANCA E E I,0.884,0.0312997037955377,0.9687002962044623
BATISTA BRASILEIRO COLEGIO,0.8977,0.3751879013699725,0.6248120986300275
SANTA MARCELINA COLEGIO,0.8977,0.1917914818395342,0.8082085181604658
SAO DOMINGOS COLEGIO,0.8977,0.6215338946779264,0.3784661053220736
ESC PART GATO XADREZ ESCOLA,0.8977,0.4366165476029666,0.5633834523970334
BAKHITA ESCOLA,0.8977,0.8080948393105646,0.19190516068943542
ESC PART PERDIZES AGNUS DEI ESCOLA,0.8977,0.28254018571346284,0.7174598142865372
OSWALDO CRUZ COLEGIOS INTEGRADOS PAIS LEME,0.7996666666666666,0.9081347665448992,0.09186523345510078
OSWALDO CRUZ ESCOLA TECNICA,0.7996666666666666,0.3720098590645401,0.6279901409354599
JOSE BONIFACIO EXTERNATO,0.6977058823529412,0.6154146076773735,0.38458539232262645
OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA,0.7865333333333333N,0.7520203868973939,0.24797961310260608
EQUIPE COLEGIO,0.8593,0.22546183410645937,0.7745381658935406
JOAO E RAPHAELA PASSALACQUA COLEGIO,0.7865333333333333N,0.5354841115558514,0.4645158884441486
BELA VISTA COLEGIO,0.7865333333333333N,0.3442232802321903,0.6557767197678097
COLEGIO ASSUNCAO,0.9293750000000001,0.3270341523291749,0.6729658476708251
DANTE ALIGHIERI COLEGIO,0.9293750000000001,0.34073931244991956,0.6592606875500804
SAO LUIS COLEGIO EIFM,0.8719285714285715,0.1209631437571379,0.8790368562428621
PAULISTA DE AGRIMENSURA ESCOLA,0.7743658536585366,0.21501679510105465,0.7849832048989454
LUBAVITCH INSTITUTO DE ENSINO,0.6977058823529412,0.8748576769616077,0.12514232303839234
MORUMBI ESCOLA UNIDADE I,0.9119565217391304,0.0675653321545957,0.9324346678454043
ESC PART MEU CASTELINHO E E I,0.9119565217391304,0.8890210303648839,0.11097896963511611
NOSSA SENHORA DAS GRACAS ESCOLA,0.9119565217391304,0.5956368748630659,0.40436312513693407
DOM RATINHO ESCOLA EDUC INFANTIL,0.9293750000000001,0.9355678799957791,0.06443212000422094
CENTRO INTERESCOLAR OBJETIVO UNIDADE TEODORO,0.9245555555555556,0.9080984874104553,0.09190151258954471
PALMARES COLEGIO EFM,0.9245555555555556,0.11064566488499782,0.8893543351150022
SANTA CRUZ COLEGIO,0.9175,0.10117944477249041,0.8988205552275096
STELLA MARIS COLEGIO SOC INSTRUCAO E BENEFICENCIA,0.9245555555555556,0.6419395710814152,0.3580604289185848
ELLOS COLEGIO,0.75255,0.18670428519595728,0.8132957148040427
ALDEIA EXTERNATO,0.9245555555555556,0.4120974394419744,0.5879025605580256
BANDEIRANTES COLEGIO EFM,0.8719285714285715,0.04411785741227748,0.9558821425877225
BENJAMIN CONSTANT COLEGIO,0.8719285714285715,0.42220004526782573,0.5777999547321743
CRISTO REI COLEGIO,0.8719285714285715,0.9381998453509014,0.061800154649098604
MADRE CABRINI COLEGIO EEIFM,0.8719285714285715,0.06156472304129523,0.9384352769587048
ITAMARATY INSTITUTO EDUCACIONAL,0.8719285714285715,0.060958421229143855,0.9390415787708561
ESCOLA SHEKINAH UNIDADE VILA MARIANA,0.8719285714285715,0.04617219186183141,0.9538278081381686
JOANA D ARC COLEGIO,0.846625,0.3112704735702997,0.6887295264297003
ESC PART PONTO DE PARTIDA E E I,0.846625,0.801729580999615,0.198270419000385
GRADUADA DE SAO PAULO ASSOCIACAO ESCOLA,0.7473157894736842,0.32978644772333543,0.6702135522766646
FRIBURGO COLEGIO,0.8737777777777778,0.35985378894206776,0.6401462110579322
ESSENCIA EQUIPE DE ENSINO,0.8113181818181818,0.21754503514069434,0.7824549648593057
COLEGIO NOSSA SENHORA DO MORUMBI,0.7473157894736842,0.26838068208273325,0.7316193179172668
BEATISSIMA VIRGEM MARIA INSTITUTO DE EDUCACAO,0.8737777777777778,0.8982985339815497,0.10170146601845031
NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO,0.9336666666666668,0.8010876206697624,0.19891237933023764
CARNEIRO RIBEIRO PROF COLEGIO,0.8022272727272728,0.7947634610750481,0.20523653892495186
PAULICEIA COLEGIO,0.8113181818181818,0.992155084078412,0.00784491592158798
JARDIM DA GLORIA EXTERNATO,0.8016,0.008843431112727007,0.991156568887273
NOSSA SENHORA DA GLORIA COLEGIO MARISTA,0.8016,0.2913588993013092,0.7086411006986908
COLEGIO DR WALTER BELIAN,0.8016,0.8129811203503992,0.18701887964960084
SESI 111 CENTRO EDUCACIONAL,0.7521153846153846,0.3674685993171318,0.6325314006828682
SAO FRANCISCO XAVIER COLEGIO,0.7521153846153846,0.47893037099899294,0.5210696290010071
MARIA IMACULADA COLEGIO DR PIERO ROVERSI,0.7521153846153846,0.8320619917567268,0.1679380082432732
SAO JOSE DOS PADRES DE SION COLEGIO,0.7521153846153846,0.19216498992638187,0.8078350100736181
JULIO VERNE COLEGIO,0.8025833333333333,0.10243346725952908,0.8975665327404709
FECAP COLEGIO,0.8025833333333333,0.6233445198384656,0.3766554801615344
ADVENTISTA DA LIBERDADE COLEGIO,0.8025833333333333,0.6111322191253233,0.38886778087467666
ARQUIDIOCESANO DE SAO PAULO COLEGIO MARISTA,0.8719285714285715,0.28664953724300657,0.7133504627569934
NOSSA SENHORA DO ROSARIO COLEGIO,0.8719285714285715,0.27834585593224703,0.721654144067753
COLEGIO ANGLO CHACARA SANTO ANTONIO,0.8737777777777778,0.41418675865028964,0.5858132413497104
JESUS MARIA JOSE COLEGIO,0.8737777777777778,0.08233378567806081,0.9176662143219392
SAO LUIZ DE GONZAGA COLEGIO,0.7259758064516129,0.6307800559127856,0.36921994408721437
ELLEN G WHITE ADVENTISTA COLEGIO,0.678825,0.351880842058098,0.648119157941902
COLEGIO ADVENTISTA DE PEDREIRA,0.6890508474576271,0.9238566084738037,0.07614339152619631
UNASP SAO PAULO ADVENTISTA COLEGIO,0.678825,0.7644066116136553,0.2355933883863447
PRAXIS COLEGIO,0.8737777777777778,0.7848111106582121,0.21518888934178793
A EINSTEIN COLEGIO,0.6845731707317073,0.5212465883987977,0.4787534116012023
ALMEIDA SANTOS ESCOLA,0.7070833333333333,0.9637276942865182,0.036272305713481834
DOMUS VIVENDI COLEGIO,0.7070833333333333,0.20186622715113134,0.7981337728488687
CENTRO ATEND SOCIOEDUC ADOLESCENTE VILA GUILHERME CI,0.7855555555555556,0.3630803802031093,0.6369196197968907
QUALITATIVO COLEGIO,0.6652340425531914,0.7023937762133702,0.2976062237866298
MADRID COLEGIO,0.82375,0.6737164221609117,0.32628357783908835
RAIZES COLEGIO,0.7313061224489796,0.9612999512455095,0.03870004875449051
DOMINANTE COLEGIO,0.75025,0.3296416674947892,0.6703583325052108
COLEGIO HORIZONTES,0.9245555555555556,0.047616332420595375,0.9523836675794046
VACCARO COLEGIO,0.6877894736842105,0.18615303280307915,0.8138469671969208
DELTA COLEGIO,0.7916428571428572,0.3278015683532066,0.6721984316467934
COLEGIO IEBB EIRELI,0.7186301369863014,0.4735398777531666,0.5264601222468335
SAO PAULO COLEGIO,0.82375,0.10341273636144288,0.8965872636385571
AGNUS DEI COLEGIO,0.7622432432432432,0.604739100370252,0.395260899629748
TIETE COLEGIO,0.6959318181818182,0.01026294060787658,0.9897370593921234
JOSE DE PAIVA NETTO INSTITUTO DE EDUCACAO,0.6977058823529412,0.5927251483240193,0.40727485167598065
PUERI MUNDI COLEGIO,0.8977,0.6813847512073546,0.31861524879264536
OSHIMAN COLEGIO,0.8719285714285715,0.4135075133458732,0.5864924866541268
JARDIM SAO PAULO UNIDADE TREMEMBE COLEGIO,0.82375,0.22275276966004617,0.7772472303399538
CENTRO EDUCACIONAL LEONHARD EULER CELE,0.82375,0.1492423803042474,0.8507576196957526
ALFREDO CASTRO DOUTOR COLEGIO,0.8977,0.5160314497569269,0.48396855024307306
ESC PART PATOTINHA DA TIA GABRIELA,0.8737777777777778,0.8941640757425262,0.10583592425747379
GAIVOTA I ESCOLA,0.9336666666666668,0.6379558784193431,0.3620441215806569
VICENTINO PADRE CHICO COLEGIO,0.7521153846153846,0.7295483711916488,0.27045162880835116
CEI DIRET VILA CURUCA II,0.6687931034482758,0.45063708528706437,0.5493629147129356
CEU CEI SILVANA APARECIDA TOBIAS PROFA,0.6457368421052632,0.11025337770086063,0.8897466222991394
EMEF PHILO GONCALVES DOS SANTOS PROFA,0.6678125,0.5195111118579587,0.48048888814204127
CEU EMEI EDNA ALVES DE SOUSA PROFA,0.6457368421052632,0.21509818837340744,0.7849018116265926
